created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness
2008-03-01 04:24:08+00:00,765136250,,,Importance of Human Intervantion,-0.174382489,neutral,male,,not aggressive
2008-03-01 04:24:12+00:00,765136266,,,Weather Extremes,-0.646200916,neutral,male,,not aggressive
2008-03-01 04:35:54+00:00,765138978,-122.67621,45.52345,Donald Trump versus Science,0.015970989,neutral,female,0.036939662,aggressive
2008-03-01 06:20:07+00:00,765162076,,,Global stance,-0.484539762,neutral,male,,not aggressive
2008-03-01 12:16:14+00:00,765231442,,,Seriousness of Gas Emissions,0.034773957,denier,male,,aggressive
2008-03-01 13:33:30+00:00,765249898,,,Weather Extremes,-0.724302131,neutral,male,,aggressive
2008-03-01 17:20:41+00:00,765388402,77.5912997,12.9791198,Weather Extremes,-0.461139441,believer,male,-0.71711355,not aggressive
2008-03-01 18:03:14+00:00,765400330,,,Weather Extremes,-0.404964,believer,female,,not aggressive
2008-03-01 18:09:57+00:00,765402260,-122.44429,47.25288,Seriousness of Gas Emissions,-0.521030949,neutral,male,0.28924596,not aggressive
2008-03-01 18:14:59+00:00,765403790,,,Donald Trump versus Science,-0.440150416,believer,male,,aggressive
2008-03-01 18:26:05+00:00,765406650,,,Weather Extremes,-0.608947179,believer,male,,aggressive
2008-03-01 18:39:52+00:00,765410610,,,Ideological Positions on Global Warming,0.189394274,neutral,male,,aggressive
2008-03-01 19:10:09+00:00,765419547,-157.85833,21.30694,Politics,-0.209420023,neutral,male,0.41293097,aggressive
2008-03-01 19:24:05+00:00,765423236,,,Importance of Human Intervantion,-0.22571847,denier,male,,aggressive
2008-03-01 19:59:57+00:00,765431835,-79.0392919,35.6729639,Seriousness of Gas Emissions,-0.546202793,denier,male,0.92628247,aggressive
2008-03-01 20:27:33+00:00,765438987,,,Weather Extremes,0.245421059,neutral,male,,not aggressive
2008-03-01 20:31:25+00:00,765441927,-71.0582912,42.3602534,Weather Extremes,0.074032037,neutral,male,-3.0650973,aggressive
2008-03-01 20:31:27+00:00,765441975,-157.8556764,21.304547,Politics,0.09695317,neutral,male,0.41293097,aggressive
2008-03-01 20:31:46+00:00,765442230,-71.05977,42.35843,Ideological Positions on Global Warming,0.520747616,neutral,male,-3.0650973,not aggressive
2008-03-01 23:31:24+00:00,765488917,-79.4163,43.70011,Importance of Human Intervantion,0.107481167,neutral,male,-1.2934716,not aggressive
2008-03-02 01:42:11+00:00,765520255,-90.04898,35.14953,Weather Extremes,-0.71754878,neutral,female,5.4079037,aggressive
2008-03-02 01:56:08+00:00,765523482,,,Weather Extremes,-0.639587401,believer,male,,not aggressive
2008-03-02 02:28:41+00:00,765530814,-71.10561,42.3751,Impact of Resource Overconsumption,-0.582656046,believer,male,-0.52209973,aggressive
2008-03-02 03:08:33+00:00,765540090,,,Ideological Positions on Global Warming,0.076758503,neutral,male,,not aggressive
2008-03-02 05:05:19+00:00,765559815,-82.3249846,29.6519684,Weather Extremes,-0.436599395,neutral,female,0.030377729,not aggressive
2008-03-02 05:20:07+00:00,765563206,,,Weather Extremes,-0.518247271,believer,male,,not aggressive
2008-03-02 05:20:09+00:00,765563222,,,Global stance,-0.475181714,neutral,male,,aggressive
2008-03-02 08:12:18+00:00,765597739,,,Weather Extremes,-0.341716494,neutral,male,,not aggressive
2008-03-02 15:05:51+00:00,765690933,-118.24368,34.05223,Politics,0.344557923,denier,male,-1.0023278,not aggressive
2008-03-02 19:14:27+00:00,765745260,-70.75766,43.07704,Weather Extremes,-0.415073901,believer,male,-0.35717282,not aggressive
2008-03-02 19:20:56+00:00,765746892,,,Politics,-0.100777333,neutral,female,,not aggressive
2008-03-02 21:41:47+00:00,765777200,,,Donald Trump versus Science,0.451926929,neutral,male,,aggressive
2008-03-02 22:03:10+00:00,765782656,,,Weather Extremes,0.472793995,believer,male,,not aggressive
2008-03-02 22:10:22+00:00,765784609,-115.1485163,36.1672559,Global stance,0.157993336,believer,male,-0.5102989,not aggressive
2008-03-02 22:35:23+00:00,765791097,-86.7743531,36.1622296,Weather Extremes,0.818542366,neutral,male,2.5604029,aggressive
2008-03-03 01:11:23+00:00,765834325,-122.6199638,38.0409144,Ideological Positions on Global Warming,0.717170719,believer,male,0.57387835,aggressive
2008-03-03 01:11:47+00:00,765834422,-122.6199638,38.0409144,Ideological Positions on Global Warming,0.341217327,believer,male,0.57387835,aggressive
2008-03-03 01:19:13+00:00,765836537,-93.1015026,44.9504037,Weather Extremes,0.134408337,neutral,male,-2.9268372,not aggressive
2008-03-03 01:20:28+00:00,765836942,-93.09327,44.94441,Global stance,0.23245881,believer,male,-2.9268372,aggressive
2008-03-03 01:21:41+00:00,765837300,-122.5697,38.10742,Donald Trump versus Science,0.763685775,denier,male,0.57387835,not aggressive
2008-03-03 01:22:13+00:00,765837448,-83.74088,42.27756,Global stance,-0.432843921,neutral,male,5.7558446,not aggressive
2008-03-03 01:24:31+00:00,765838016,-83.74088,42.27756,Impact of Resource Overconsumption,-0.462390631,believer,male,5.7558446,aggressive
2008-03-03 01:28:02+00:00,765838906,-93.09327,44.94441,Global stance,0.918996819,neutral,male,-2.9268372,not aggressive
2008-03-03 02:38:17+00:00,765859847,,,Weather Extremes,0.526571928,neutral,female,,aggressive
2008-03-03 03:46:40+00:00,765880655,,,Impact of Resource Overconsumption,-0.274055529,believer,female,,not aggressive
2008-03-03 11:44:29+00:00,766004306,-77.4605399,38.3031837,Weather Extremes,0.635263882,neutral,male,3.0071318,not aggressive
2008-03-03 12:16:18+00:00,766013894,-2.991665,53.407154,Weather Extremes,-0.461131368,denier,female,-1.3580167,aggressive
2008-03-03 12:54:55+00:00,766025340,-87.6244212,41.8755616,Weather Extremes,0.151363103,neutral,male,6.4949393,aggressive
2008-03-03 14:43:54+00:00,766066006,-93.09327,44.94441,Global stance,0.445947837,neutral,male,-2.9268372,not aggressive
2008-03-03 14:49:50+00:00,766068477,-5.97317,37.38283,Donald Trump versus Science,0.577090843,neutral,male,3.161026,aggressive
2008-03-03 15:14:06+00:00,766078895,,,Global stance,-0.050326347,believer,male,,not aggressive
2008-03-03 16:26:49+00:00,766109168,,,Importance of Human Intervantion,-0.170584153,neutral,male,,not aggressive
2008-03-03 16:27:22+00:00,766109370,,,Importance of Human Intervantion,-0.172598477,neutral,male,,not aggressive
2008-03-03 18:23:15+00:00,766154670,-122.8950075,47.0451022,Weather Extremes,-0.345248291,believer,male,-0.93316996,aggressive
2008-03-03 19:51:35+00:00,766186710,,,Seriousness of Gas Emissions,0.469583135,believer,female,,not aggressive
2008-03-03 19:52:03+00:00,766186853,-73.9495823,40.6501038,Seriousness of Gas Emissions,0.445414286,believer,male,1.3729191,not aggressive
2008-03-03 20:07:36+00:00,766192395,,,Weather Extremes,-0.794674473,denier,male,,not aggressive
2008-03-03 20:11:30+00:00,766193810,,,Weather Extremes,-0.520483953,neutral,male,,not aggressive
2008-03-03 21:32:25+00:00,766224147,-77.04692,38.80484,Weather Extremes,0.238299757,believer,male,3.0071318,aggressive
2008-03-03 21:37:22+00:00,766226122,-73.94958,40.6501,Weather Extremes,0.465369958,neutral,male,1.3729191,not aggressive
2008-03-03 22:30:37+00:00,766247551,-105.27055,40.01499,Global stance,-0.127589477,believer,male,-6.4109364,not aggressive
2008-03-03 22:40:38+00:00,766251580,,,Weather Extremes,0.597146789,neutral,male,,aggressive
2008-03-03 22:45:02+00:00,766253448,-122.67621,45.52345,Politics,-0.439871222,believer,male,-1.2919056,aggressive
2008-03-03 23:42:23+00:00,766274487,,,Global stance,0.482482344,neutral,male,,aggressive
2008-03-04 00:07:08+00:00,766282279,-79.0392919,35.6729639,Donald Trump versus Science,-0.504263581,denier,male,7.2074704,not aggressive
2008-03-04 00:07:33+00:00,766282376,,,Ideological Positions on Global Warming,0.383826401,denier,male,,aggressive
2008-03-04 00:11:31+00:00,766283643,,,Importance of Human Intervantion,-0.407378433,neutral,male,,not aggressive
2008-03-04 00:34:44+00:00,766291644,-97.2271249,32.9299655,Undefined / One Word Hashtags,-0.006832643,denier,male,-5.850652,not aggressive
2008-03-04 00:34:46+00:00,766291656,,,Global stance,-0.562113217,neutral,male,,aggressive
2008-03-04 01:04:45+00:00,766301045,,,Importance of Human Intervantion,-0.534804485,neutral,female,,aggressive
2008-03-04 01:31:46+00:00,766309313,-87.65005,41.85003,Weather Extremes,0.032207095,believer,male,-1.3587818,aggressive
2008-03-04 02:27:44+00:00,766326674,-83.14465,42.48948,Importance of Human Intervantion,0.510163814,neutral,male,0.46828082,aggressive
2008-03-04 02:52:19+00:00,766336749,,,Weather Extremes,-0.001178899,denier,male,,aggressive
2008-03-04 05:26:05+00:00,766386725,,,Seriousness of Gas Emissions,-0.355820159,denier,male,,aggressive
2008-03-04 05:31:35+00:00,766388117,,,Weather Extremes,-0.031454515,denier,male,,not aggressive
2008-03-04 07:20:04+00:00,766416994,,,Global stance,0.208355592,believer,male,,not aggressive
2008-03-04 07:36:32+00:00,766420916,,,Weather Extremes,0.609293338,neutral,male,,not aggressive
2008-03-04 08:15:07+00:00,766431720,-0.1276474,51.5073219,Importance of Human Intervantion,-0.415940849,neutral,male,-1.6456783,aggressive
2008-03-04 10:00:50+00:00,766461615,,,Seriousness of Gas Emissions,0.195124272,neutral,male,,not aggressive
2008-03-04 11:04:05+00:00,766479680,,,Impact of Resource Overconsumption,0.741251722,believer,female,,aggressive
2008-03-04 11:45:33+00:00,766492398,-83.04575,42.33143,Weather Extremes,-0.501351061,denier,male,0.46828082,aggressive
2008-03-04 11:53:15+00:00,766494727,,,Weather Extremes,-0.43322182,neutral,male,,aggressive
2008-03-04 15:39:32+00:00,766584197,4.74861,52.63167,Significance of Pollution Awareness Events,0.19439266,neutral,male,-0.80245227,not aggressive
2008-03-04 17:25:09+00:00,766631107,-95.16069862,29.63752755,Weather Extremes,0.133894561,believer,male,-4.438121,not aggressive
2008-03-04 17:49:42+00:00,766641243,4.817099446,52.6008538,Significance of Pollution Awareness Events,0.037114483,neutral,male,-0.80245227,aggressive
2008-03-04 18:18:42+00:00,766652652,,,Global stance,0.405811712,neutral,male,,not aggressive
2008-03-04 18:23:55+00:00,766654436,,,Weather Extremes,-0.638914429,believer,male,,not aggressive
2008-03-04 18:33:00+00:00,766657686,-77.0365427,38.8950368,Politics,-0.128521523,neutral,male,9.226872,aggressive
2008-03-04 19:16:20+00:00,766674595,172.75,-43.06667,Global stance,0.02514607,neutral,male,-3.2546728,not aggressive
2008-03-04 20:58:20+00:00,766713297,-97.43948,35.22257,Ideological Positions on Global Warming,-0.676580772,denier,male,-6.522909,aggressive
2008-03-04 21:01:11+00:00,766714400,,,Donald Trump versus Science,-0.429062514,neutral,male,,aggressive
2008-03-04 21:03:11+00:00,766715176,,,Ideological Positions on Global Warming,-0.545020655,neutral,male,,aggressive
2008-03-04 21:21:44+00:00,766721963,-97.74306,30.26715,Weather Extremes,0.61842305,believer,male,-4.803229,aggressive
2008-03-04 21:26:02+00:00,766723374,-97.7436995,30.2711286,Weather Extremes,-0.249652526,neutral,male,-4.803229,not aggressive
2008-03-04 22:48:45+00:00,766753801,-93.2654692,44.9772995,Weather Extremes,-0.502005986,denier,male,-5.862092,not aggressive
2008-03-04 23:01:19+00:00,766758248,13.3888599,52.5170365,Weather Extremes,0.315541392,neutral,male,0.74050003,aggressive
2008-03-04 23:33:52+00:00,766770127,,,Global stance,-0.591440679,believer,female,,not aggressive
2008-03-05 00:10:37+00:00,766783031,,,Global stance,-0.467069134,believer,male,,aggressive
2008-03-05 00:26:48+00:00,766788308,-83.74088,42.27756,Weather Extremes,-0.286490924,denier,male,-2.1182272,aggressive
2008-03-05 01:45:05+00:00,766815431,,,Donald Trump versus Science,-0.643433373,believer,female,,aggressive
2008-03-05 03:06:05+00:00,766844961,,,Importance of Human Intervantion,0.398652315,believer,female,,not aggressive
2008-03-05 03:40:03+00:00,766857524,,,Global stance,-0.259817574,neutral,male,,not aggressive
2008-03-05 03:43:11+00:00,766858755,,,Weather Extremes,-0.468358059,believer,male,,not aggressive
2008-03-05 07:14:31+00:00,766924372,,,Weather Extremes,-0.082180127,believer,female,,not aggressive
2008-03-05 07:15:08+00:00,766924543,-2.2206585,52.1911849,Weather Extremes,0.48260117,neutral,female,-1.7758211,not aggressive
2008-03-05 08:06:17+00:00,766938251,,,Importance of Human Intervantion,0.73164323,believer,female,,not aggressive
2008-03-05 08:13:39+00:00,766940157,,,Importance of Human Intervantion,-0.515713071,believer,male,,aggressive
2008-03-05 10:13:56+00:00,766973009,,,Weather Extremes,0.687599232,neutral,male,,not aggressive
2008-03-05 11:26:20+00:00,766992810,,,Weather Extremes,-0.565436891,denier,male,,not aggressive
2008-03-05 11:46:53+00:00,766998813,-76.87553,39.00455,Weather Extremes,0.443489638,neutral,male,6.5248766,not aggressive
2008-03-05 12:08:17+00:00,767005214,,,Global stance,-0.000952107,neutral,male,,not aggressive
2008-03-05 12:09:29+00:00,767005577,-77.03637,38.89511,Importance of Human Intervantion,0.480485469,believer,male,6.5456233,aggressive
2008-03-05 13:34:38+00:00,767034805,,,Global stance,0.001172992,believer,male,,not aggressive
2008-03-05 13:53:38+00:00,767042371,,,Weather Extremes,0.493021634,neutral,male,,not aggressive
2008-03-05 14:01:08+00:00,767045275,,,Importance of Human Intervantion,-0.171937909,neutral,male,,not aggressive
2008-03-05 14:02:47+00:00,767045977,,,Importance of Human Intervantion,-0.174047869,neutral,male,,not aggressive
2008-03-05 14:06:09+00:00,767047471,,,Global stance,-0.045502928,neutral,female,,not aggressive
2008-03-05 14:43:35+00:00,767062992,-97.7436995,30.2711286,Politics,0.821428832,believer,female,-1.5116171,aggressive
2008-03-05 14:51:35+00:00,767066518,,,Weather Extremes,-0.682552546,neutral,female,,not aggressive
2008-03-05 15:00:41+00:00,767070553,,,Importance of Human Intervantion,0.702984145,believer,female,,not aggressive
2008-03-05 15:37:12+00:00,767087238,,,Importance of Human Intervantion,0.89327256,neutral,male,,not aggressive
2008-03-05 16:50:12+00:00,767120964,,,Impact of Resource Overconsumption,0.555948604,believer,male,,not aggressive
2008-03-05 17:19:55+00:00,767134537,,,Importance of Human Intervantion,-0.369941115,neutral,male,,not aggressive
2008-03-05 17:20:14+00:00,767134683,,,Importance of Human Intervantion,-0.554816812,believer,male,,not aggressive
2008-03-05 18:31:59+00:00,767164996,-80.19362,25.7741728,Weather Extremes,-0.430649701,neutral,female,3.4728115,aggressive
2008-03-05 19:01:55+00:00,767176773,-122.4199061,37.7790262,Seriousness of Gas Emissions,-0.30469096,neutral,female,0.1543715,not aggressive
2008-03-05 19:18:34+00:00,767183601,-83.7312291,42.2681569,Weather Extremes,-0.418354452,neutral,female,-2.1182272,aggressive
2008-03-05 20:16:26+00:00,767205659,,,Politics,-0.211536826,neutral,male,,not aggressive
2008-03-05 21:03:11+00:00,767222144,,,Weather Extremes,-0.077441085,neutral,male,,aggressive
2008-03-05 21:05:56+00:00,767223165,,,Seriousness of Gas Emissions,-0.151086413,believer,male,,not aggressive
2008-03-05 21:08:15+00:00,767223986,-122.27275,37.87159,Weather Extremes,0.610572691,neutral,male,0.1543715,aggressive
2008-03-05 22:32:52+00:00,767254914,-84.38798,33.749,Weather Extremes,-0.550461234,denier,male,-0.39643466,aggressive
2008-03-05 22:46:33+00:00,767259788,-84.38798,33.749,Ideological Positions on Global Warming,-0.687073213,denier,male,-0.39643466,aggressive
2008-03-05 22:53:11+00:00,767262206,,,Ideological Positions on Global Warming,-0.483334672,denier,male,,aggressive
2008-03-05 23:37:27+00:00,767277863,-74.0072568,40.8860164,Global stance,-0.33297685,believer,female,6.550135,not aggressive
2008-03-06 00:44:57+00:00,767300686,,,Global stance,-0.49330099,neutral,female,,aggressive
2008-03-06 03:07:34+00:00,767350485,-122.3300624,47.6038321,Weather Extremes,-0.003299597,neutral,male,0.3760135,aggressive
2008-03-06 04:02:02+00:00,767369921,,,Politics,-0.480006322,believer,male,,not aggressive
2008-03-06 04:36:22+00:00,767380610,,,Weather Extremes,-0.312072593,neutral,female,,aggressive
2008-03-06 05:16:08+00:00,767392440,-122.2708,37.80437,Weather Extremes,-0.473094908,neutral,male,-0.51230484,aggressive
2008-03-06 05:59:04+00:00,767403745,,,Seriousness of Gas Emissions,-0.380660309,believer,female,,not aggressive
2008-03-06 08:03:54+00:00,767436353,-0.12574,51.50853,Weather Extremes,0.813881559,neutral,male,2.5213583,aggressive
2008-03-06 13:11:10+00:00,767527666,-82.55402,35.60095,Seriousness of Gas Emissions,0.146659693,believer,male,-0.80992895,not aggressive
2008-03-06 14:31:41+00:00,767558396,,,Weather Extremes,0.72665984,neutral,male,,not aggressive
2008-03-06 14:41:06+00:00,767562499,,,Politics,-0.586458097,denier,male,,not aggressive
2008-03-06 15:19:15+00:00,767580243,-75.6046334,41.0256428,Weather Extremes,-0.361458295,denier,female,0.73366576,not aggressive
2008-03-06 16:11:14+00:00,767605084,,,Global stance,-0.014477193,believer,female,,not aggressive
2008-03-06 16:13:02+00:00,767605956,,,Importance of Human Intervantion,0.494939461,neutral,male,,not aggressive
